asset,available_from,date,high,low,note,open,series_id,source,unit,value,volume
gold_futures_front_continuous,2010-05-27,2010-05-26,1213.3,1213.3,no_shares_outstanding,1213.3,GC=F,yfinance_ticker_v2,usd_per_share,1213.3,237497.0
gold_futures_front_continuous,2010-05-28,2010-05-27,1218.5,1205.4,no_shares_outstanding,1211.7,GC=F,yfinance_ticker_v2,usd_per_share,1211.9,109434.0
gold_futures_front_continuous,2010-05-29,2010-05-28,1214.8,1201.1,no_shares_outstanding,1210.4,GC=F,yfinance_ticker_v2,usd_per_share,1212.2,12895.0
gold_futures_front_continuous,2010-06-02,2010-06-01,1228.2,1209.3,no_shares_outstanding,1224.8,GC=F,yfinance_ticker_v2,usd_per_share,1224.8,4547.0
gold_futures_front_continuous,2010-06-03,2010-06-02,1225.8,1213.2,no_shares_outstanding,1220.6,GC=F,yfinance_ticker_v2,usd_per_share,1220.6,2799.0
gold_futures_front_continuous,2010-06-04,2010-06-03,1224.0,1201.0,no_shares_outstanding,1208.3,GC=F,yfinance_ticker_v2,usd_per_share,1208.3,1552.0
gold_futures_front_continuous,2010-06-05,2010-06-04,1220.4,1196.9,no_shares_outstanding,1207.6,GC=F,yfinance_ticker_v2,usd_per_share,1216.2,1070.0
gold_futures_front_continuous,2010-06-08,2010-06-07,1244.7,1211.0,no_shares_outstanding,1239.3,GC=F,yfinance_ticker_v2,usd_per_share,1239.3,859.0
gold_futures_front_continuous,2010-06-09,2010-06-08,1252.1,1234.1,no_shares_outstanding,1241.5,GC=F,yfinance_ticker_v2,usd_per_share,1244.0,763.0
gold_futures_front_continuous,2010-06-10,2010-06-09,1238.2,1222.0,no_shares_outstanding,1237.0,GC=F,yfinance_ticker_v2,usd_per_share,1228.5,446.0
gold_futures_front_continuous,2010-06-11,2010-06-10,1233.5,1215.1,no_shares_outstanding,1232.8,GC=F,yfinance_ticker_v2,usd_per_share,1220.8,488.0
gold_futures_front_continuous,2010-06-12,2010-06-11,1229.6,1218.0,no_shares_outstanding,1228.9,GC=F,yfinance_ticker_v2,usd_per_share,1228.9,481.0
gold_futures_front_continuous,2010-06-15,2010-06-14,1232.7,1217.7,no_shares_outstanding,1223.2,GC=F,yfinance_ticker_v2,usd_per_share,1223.3,989.0
gold_futures_front_continuous,2010-06-16,2010-06-15,1236.0,1222.4,no_shares_outstanding,1222.6,GC=F,yfinance_ticker_v2,usd_per_share,1233.2,251.0
gold_futures_front_continuous,2010-06-17,2010-06-16,1229.3,1229.3,no_shares_outstanding,1229.3,GC=F,yfinance_ticker_v2,usd_per_share,1229.3,318.0
gold_futures_front_continuous,2010-06-18,2010-06-17,1251.1,1233.9,no_shares_outstanding,1233.9,GC=F,yfinance_ticker_v2,usd_per_share,1247.5,266.0
gold_futures_front_continuous,2010-06-19,2010-06-18,1261.5,1242.9,no_shares_outstanding,1247.7,GC=F,yfinance_ticker_v2,usd_per_share,1257.2,130.0
gold_futures_front_continuous,2010-06-22,2010-06-21,1264.8,1232.0,no_shares_outstanding,1257.4,GC=F,yfinance_ticker_v2,usd_per_share,1239.7,219.0
gold_futures_front_continuous,2010-06-23,2010-06-22,1242.8,1232.1,no_shares_outstanding,1239.9,GC=F,yfinance_ticker_v2,usd_per_share,1239.9,172.0
gold_futures_front_continuous,2010-06-24,2010-06-23,1245.1,1226.9,no_shares_outstanding,1233.9,GC=F,yfinance_ticker_v2,usd_per_share,1234.1,100.0
gold_futures_front_continuous,2010-06-25,2010-06-24,1248.1,1230.7,no_shares_outstanding,1236.4,GC=F,yfinance_ticker_v2,usd_per_share,1245.5,253.0
gold_futures_front_continuous,2010-06-26,2010-06-25,1256.9,1243.7,no_shares_outstanding,1246.7,GC=F,yfinance_ticker_v2,usd_per_share,1255.8,159.0
gold_futures_front_continuous,2010-06-29,2010-06-28,1238.2,1238.2,no_shares_outstanding,1238.2,GC=F,yfinance_ticker_v2,usd_per_share,1238.2,351.0
gold_futures_front_continuous,2010-06-30,2010-06-29,1245.0,1228.5,no_shares_outstanding,1242.0,GC=F,yfinance_ticker_v2,usd_per_share,1242.0,417.0
gold_futures_front_continuous,2010-07-01,2010-06-30,1246.2,1236.7,no_shares_outstanding,1245.5,GC=F,yfinance_ticker_v2,usd_per_share,1245.5,73.0
gold_futures_front_continuous,2010-07-02,2010-07-01,1242.4,1204.5,no_shares_outstanding,1206.3,GC=F,yfinance_ticker_v2,usd_per_share,1206.3,50.0
gold_futures_front_continuous,2010-07-03,2010-07-02,1211.6,1200.8,no_shares_outstanding,1201.4,GC=F,yfinance_ticker_v2,usd_per_share,1207.4,169.0
gold_futures_front_continuous,2010-07-07,2010-07-06,1211.8,1190.5,no_shares_outstanding,1207.3,GC=F,yfinance_ticker_v2,usd_per_share,1194.8,52.0
