date,phase,horizon_days,fold,selected_model,ensemble_return_forecast,prob_positive,q10_floor_return,buy_signal,buy_signal_any,signal_count_per_fold,fold_count,avg_actual_return,strategy_return,actual_net_return,prob_threshold,q10_floor
2025-09-20,test,63,3,catboost_mean,-0.0881049028586865,0.2226363309798468,-0.0861040016712789,False,False,0,1,0.1157894736842104,0.0,0.1157894736842104,0.5,-0.1
2025-09-21,test,63,3,catboost_mean,-0.086339523449447,0.2272225294716126,-0.0840914649286018,False,False,0,1,0.1157894736842104,0.0,0.1157894736842104,0.5,-0.1
2025-09-22,test,63,3,catboost_mean,-0.0922480468420102,0.2120828578515855,-0.0876438343533776,False,False,0,1,0.1107784431137723,0.0,0.1107784431137723,0.5,-0.1
2025-09-23,test,63,3,catboost_mean,-0.0790535584237384,0.2467031440422713,-0.0887265081710253,False,False,0,1,0.1177777777777777,0.0,0.1177777777777777,0.5,-0.1
2025-09-24,test,63,3,catboost_mean,-0.0823512178704058,0.2377770820070233,-0.0886316678725555,False,False,0,1,0.1206513693560324,0.0,0.1206513693560324,0.5,-0.1
2025-09-25,test,63,3,catboost_mean,-0.0844297733442724,0.2322431874551954,-0.0873823876591611,False,False,0,1,0.1256505576208177,0.0,0.1256505576208177,0.5,-0.1
2025-09-26,test,63,3,catboost_mean,-0.0844370858664006,0.2322238461216534,-0.0932132760240872,False,False,0,1,0.1315985130111523,0.0,0.1315985130111523,0.5,-0.1
2025-09-27,test,63,3,catboost_mean,-0.0845151139168536,0.2320175208155919,-0.0927673374267553,False,False,0,1,0.1325925925925926,0.0,0.1325925925925926,0.5,-0.1
2025-09-28,test,63,3,catboost_mean,-0.0813845901920561,0.2403750386083847,-0.0871903010592345,False,False,0,1,0.1325925925925926,0.0,0.1325925925925926,0.5,-0.1
2025-09-29,test,63,3,catboost_mean,-0.0816490217256057,0.2396628066080206,-0.0920403488713088,False,False,0,1,0.1223443223443223,0.0,0.1223443223443223,0.5,-0.1
2025-09-30,test,63,3,catboost_mean,-0.0758274718812411,0.2556061716467108,-0.0860929883834669,False,False,0,1,0.1147660818713449,0.0,0.1147660818713449,0.5,-0.1
2025-10-01,test,63,3,catboost_mean,-0.0632045140982252,0.2919871302484368,-0.0889429411681026,False,False,0,1,0.101878612716763,0.0,0.101878612716763,0.5,-0.1
2025-10-02,test,63,3,catboost_mean,-0.0667874486480444,0.2814192531397805,-0.0876129153375334,False,False,0,1,0.1,0.0,0.1,0.5,-0.1
2025-10-03,test,63,3,catboost_mean,-0.0616846994852871,0.2965249669074665,-0.0851112081299872,False,False,0,1,0.1095791001451378,0.0,0.1095791001451378,0.5,-0.1
2025-10-04,test,63,3,catboost_mean,-0.0605697357556377,0.2998744159559077,-0.0851544581395149,False,False,0,1,0.098124098124098,0.0,0.098124098124098,0.5,-0.1
2025-10-05,test,63,3,catboost_mean,-0.0616605092871467,0.2965974541635978,-0.093888157725234,False,False,0,1,0.098124098124098,0.0,0.098124098124098,0.5,-0.1
2025-10-06,test,63,3,catboost_mean,-0.0600285051569286,0.3015064711324381,-0.0818352232745426,False,False,0,1,0.0885082084225552,0.0,0.0885082084225552,0.5,-0.1
